date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:58:20	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:19%20GMT	http://120.26.82.151:8082/fonts/Roboto-LightItalic.13efe6cb.woff	D:/sitecopy/Pass/120.26.82.151_8082/fonts/Roboto-LightItalic.13efe6cb.woff	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:20	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:20%20GMT	http://120.26.82.151:8082/fonts/Roboto-Regular.73f0a88b.woff2	D:/sitecopy/Pass/120.26.82.151_8082/fonts/Roboto-Regular.73f0a88b.woff2	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:20	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:20%20GMT	http://120.26.82.151:8082/fonts/Roboto-Regular.35b07eb2.woff	D:/sitecopy/Pass/120.26.82.151_8082/fonts/Roboto-Regular.35b07eb2.woff	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:20	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:20%20GMT	http://120.26.82.151:8082/fonts/Roboto-RegularItalic.4357beb8.woff2	D:/sitecopy/Pass/120.26.82.151_8082/fonts/Roboto-RegularItalic.4357beb8.woff2	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:20	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:20%20GMT	http://120.26.82.151:8082/fonts/Roboto-RegularItalic.f5902d5e.woff	D:/sitecopy/Pass/120.26.82.151_8082/fonts/Roboto-RegularItalic.f5902d5e.woff	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:21	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:20%20GMT	http://120.26.82.151:8082/fonts/Roboto-Medium.90d16760.woff2	D:/sitecopy/Pass/120.26.82.151_8082/fonts/Roboto-Medium.90d16760.woff2	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:21	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:21%20GMT	http://120.26.82.151:8082/fonts/Roboto-Medium.1d659482.woff	D:/sitecopy/Pass/120.26.82.151_8082/fonts/Roboto-Medium.1d659482.woff	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:21	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:21%20GMT	http://120.26.82.151:8082/fonts/Roboto-MediumItalic.13ec0eb5.woff2	D:/sitecopy/Pass/120.26.82.151_8082/fonts/Roboto-MediumItalic.13ec0eb5.woff2	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:21	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:21%20GMT	http://120.26.82.151:8082/fonts/Roboto-MediumItalic.83e114c3.woff	D:/sitecopy/Pass/120.26.82.151_8082/fonts/Roboto-MediumItalic.83e114c3.woff	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:22	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:21%20GMT	http://120.26.82.151:8082/fonts/Roboto-Bold.b52fac2b.woff2	D:/sitecopy/Pass/120.26.82.151_8082/fonts/Roboto-Bold.b52fac2b.woff2	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:22	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:22%20GMT	http://120.26.82.151:8082/fonts/Roboto-Bold.50d75e48.woff	D:/sitecopy/Pass/120.26.82.151_8082/fonts/Roboto-Bold.50d75e48.woff	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:22	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:22%20GMT	http://120.26.82.151:8082/fonts/Roboto-BoldItalic.94008e69.woff2	D:/sitecopy/Pass/120.26.82.151_8082/fonts/Roboto-BoldItalic.94008e69.woff2	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:22	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:22%20GMT	http://120.26.82.151:8082/fonts/Roboto-BoldItalic.4fe0f73c.woff	D:/sitecopy/Pass/120.26.82.151_8082/fonts/Roboto-BoldItalic.4fe0f73c.woff	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:23	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:22%20GMT	http://120.26.82.151:8082/fonts/Roboto-Black.59eb3601.woff2	D:/sitecopy/Pass/120.26.82.151_8082/fonts/Roboto-Black.59eb3601.woff2	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:23	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:23%20GMT	http://120.26.82.151:8082/fonts/Roboto-Black.313a6563.woff	D:/sitecopy/Pass/120.26.82.151_8082/fonts/Roboto-Black.313a6563.woff	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:23	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:23%20GMT	http://120.26.82.151:8082/fonts/Roboto-BlackItalic.f75569f8.woff2	D:/sitecopy/Pass/120.26.82.151_8082/fonts/Roboto-BlackItalic.f75569f8.woff2	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:23	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:23%20GMT	http://120.26.82.151:8082/fonts/Roboto-BlackItalic.cc2fadc3.woff	D:/sitecopy/Pass/120.26.82.151_8082/fonts/Roboto-BlackItalic.cc2fadc3.woff	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:23	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:23%20GMT	http://120.26.82.151:8082/fonts/materialdesignicons-webfont.abb4e749.eot	D:/sitecopy/Pass/120.26.82.151_8082/fonts/materialdesignicons-webfont.abb4e749.eot	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:24	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:23%20GMT	http://120.26.82.151:8082/fonts/materialdesignicons-webfont.abb4e749.eot?	D:/sitecopy/Pass/120.26.82.151_8082/fonts/materialdesignicons-webfont.abb4e749d41d.eot	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:24	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:24%20GMT	http://120.26.82.151:8082/fonts/materialdesignicons-webfont.45911874.woff2	D:/sitecopy/Pass/120.26.82.151_8082/fonts/materialdesignicons-webfont.45911874.woff2	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:24	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:24%20GMT	http://120.26.82.151:8082/fonts/materialdesignicons-webfont.4b882ad4.woff	D:/sitecopy/Pass/120.26.82.151_8082/fonts/materialdesignicons-webfont.4b882ad4.woff	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:24	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:24%20GMT	http://120.26.82.151:8082/fonts/materialdesignicons-webfont.d15c1216.ttf	D:/sitecopy/Pass/120.26.82.151_8082/fonts/materialdesignicons-webfont.d15c1216.ttf	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
13:58:25	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Nov%202021%2005:58:24%20GMT	http://120.26.82.151:8082/img/materialdesignicons-webfont.ae4dbede.svg	D:/sitecopy/Pass/120.26.82.151_8082/img/materialdesignicons-webfont.ae4dbede.svg	(from http://120.26.82.151:8082/_files/chunk-vendors.97b05c2c.css)
